trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type
11062753-MM2025-InvFes-Dimanche-00,13:03:00,13:03:00,MM08,8,0,0
11062754-MM2025-InvFes-Dimanche-00,12:55:00,12:55:00,MM03,1,0,0
11062754-MM2025-InvFes-Dimanche-00,12:59:00,12:59:00,MM02,2,0,0
11062754-MM2025-InvFes-Dimanche-00,13:01:00,13:01:00,MM01,3,0,0
11062754-MM2025-InvFes-Dimanche-00,13:02:38,13:02:38,MM04,4,0,0
11062754-MM2025-InvFes-Dimanche-00,13:04:00,13:04:00,MM05,5,0,0
11062754-MM2025-InvFes-Dimanche-00,13:05:51,13:05:51,MM07,6,0,0
11062754-MM2025-InvFes-Dimanche-00,13:07:00,13:07:00,MM06,7,0,0
11062754-MM2025-InvFes-Dimanche-00,13:13:00,13:13:00,MM08,8,0,0
11062755-MM2025-InvFes-Dimanche-00,13:05:00,13:05:00,MM03,1,0,0
11062755-MM2025-InvFes-Dimanche-00,13:09:00,13:09:00,MM02,2,0,0
11062755-MM2025-InvFes-Dimanche-00,13:11:00,13:11:00,MM01,3,0,0
11062755-MM2025-InvFes-Dimanche-00,13:12:38,13:12:38,MM04,4,0,0
11062755-MM2025-InvFes-Dimanche-00,13:14:00,13:14:00,MM05,5,0,0
11062755-MM2025-InvFes-Dimanche-00,13:15:51,13:15:51,MM07,6,0,0
11062755-MM2025-InvFes-Dimanche-00,13:17:00,13:17:00,MM06,7,0,0
11062755-MM2025-InvFes-Dimanche-00,13:23:00,13:23:00,MM08,8,0,0
11062756-MM2025-InvFes-Dimanche-00,13:25:00,13:25:00,MM03,1,0,0
11062756-MM2025-InvFes-Dimanche-00,13:29:00,13:29:00,MM02,2,0,0
11062756-MM2025-InvFes-Dimanche-00,13:31:00,13:31:00,MM01,3,0,0
11062756-MM2025-InvFes-Dimanche-00,13:32:38,13:32:38,MM04,4,0,0
11062756-MM2025-InvFes-Dimanche-00,13:34:00,13:34:00,MM05,5,0,0
11062756-MM2025-InvFes-Dimanche-00,13:35:51,13:35:51,MM07,6,0,0
11062756-MM2025-InvFes-Dimanche-00,13:37:00,13:37:00,MM06,7,0,0
11062756-MM2025-InvFes-Dimanche-00,13:43:00,13:43:00,MM08,8,0,0
11062757-MM2025-InvFes-Dimanche-00,13:45:00,13:45:00,MM03,1,0,0
11062757-MM2025-InvFes-Dimanche-00,13:49:00,13:49:00,MM02,2,0,0
11062757-MM2025-InvFes-Dimanche-00,13:51:00,13:51:00,MM01,3,0,0
11062757-MM2025-InvFes-Dimanche-00,13:52:38,13:52:38,MM04,4,0,0
11062757-MM2025-InvFes-Dimanche-00,13:54:00,13:54:00,MM05,5,0,0
11062757-MM2025-InvFes-Dimanche-00,13:55:51,13:55:51,MM07,6,0,0
11062757-MM2025-InvFes-Dimanche-00,13:57:00,13:57:00,MM06,7,0,0
11062757-MM2025-InvFes-Dimanche-00,14:03:00,14:03:00,MM08,8,0,0
11062758-MM2025-InvFes-Dimanche-00,13:35:00,13:35:00,MM03,1,0,0
11062758-MM2025-InvFes-Dimanche-00,13:39:00,13:39:00,MM02,2,0,0
11062758-MM2025-InvFes-Dimanche-00,13:41:00,13:41:00,MM01,3,0,0
11062758-MM2025-InvFes-Dimanche-00,13:42:38,13:42:38,MM04,4,0,0
11062758-MM2025-InvFes-Dimanche-00,13:44:00,13:44:00,MM05,5,0,0
11062758-MM2025-InvFes-Dimanche-00,13:45:51,13:45:51,MM07,6,0,0
11062758-MM2025-InvFes-Dimanche-00,13:47:00,13:47:00,MM06,7,0,0
11062758-MM2025-InvFes-Dimanche-00,13:53:00,13:53:00,MM08,8,0,0
11062759-MM2025-InvFes-Dimanche-00,14:05:00,14:05:00,MM03,1,0,0
11062759-MM2025-InvFes-Dimanche-00,14:09:00,14:09:00,MM02,2,0,0
11062759-MM2025-InvFes-Dimanche-00,14:11:00,14:11:00,MM01,3,0,0
11062759-MM2025-InvFes-Dimanche-00,14:12:38,14:12:38,MM04,4,0,0
11062759-MM2025-InvFes-Dimanche-00,14:14:00,14:14:00,MM05,5,0,0
11062759-MM2025-InvFes-Dimanche-00,14:15:51,14:15:51,MM07,6,0,0
11062759-MM2025-InvFes-Dimanche-00,14:17:00,14:17:00,MM06,7,0,0
11062759-MM2025-InvFes-Dimanche-00,14:23:00,14:23:00,MM08,8,0,0
11062760-MM2025-InvFes-Dimanche-00,13:45:00,13:45:00,MM08,1,0,0
11062760-MM2025-InvFes-Dimanche-00,13:50:00,13:50:00,MM06,2,0,0
11062760-MM2025-InvFes-Dimanche-00,13:50:46,13:50:46,MM07,3,0,0
11062760-MM2025-InvFes-Dimanche-00,13:52:00,13:52:00,MM05,4,0,0
11062760-MM2025-InvFes-Dimanche-00,13:53:22,13:53:22,MM04,5,0,0
11062760-MM2025-InvFes-Dimanche-00,13:55:00,13:55:00,MM01,6,0,0
11062760-MM2025-InvFes-Dimanche-00,13:56:00,13:56:00,MM02,7,0,0
11062760-MM2025-InvFes-Dimanche-00,14:01:00,14:01:00,MM03,8,0,0
11062761-MM2025-InvFes-Dimanche-00,13:55:00,13:55:00,MM08,1,0,0
11062761-MM2025-InvFes-Dimanche-00,14:00:00,14:00:00,MM06,2,0,0
11062761-MM2025-InvFes-Dimanche-00,14:00:46,14:00:46,MM07,3,0,0
11062761-MM2025-InvFes-Dimanche-00,14:02:00,14:02:00,MM05,4,0,0
11062761-MM2025-InvFes-Dimanche-00,14:03:22,14:03:22,MM04,5,0,0
11062761-MM2025-InvFes-Dimanche-00,14:05:00,14:05:00,MM01,6,0,0
11062761-MM2025-InvFes-Dimanche-00,14:06:00,14:06:00,MM02,7,0,0
11062761-MM2025-InvFes-Dimanche-00,14:11:00,14:11:00,MM03,8,0,0
11062762-MM2025-InvFes-Dimanche-00,13:25:00,13:25:00,MM08,1,0,0
11062762-MM2025-InvFes-Dimanche-00,13:30:00,13:30:00,MM06,2,0,0
11062762-MM2025-InvFes-Dimanche-00,13:30:46,13:30:46,MM07,3,0,0
11062762-MM2025-InvFes-Dimanche-00,13:32:00,13:32:00,MM05,4,0,0
11062762-MM2025-InvFes-Dimanche-00,13:33:22,13:33:22,MM04,5,0,0
11062762-MM2025-InvFes-Dimanche-00,13:35:00,13:35:00,MM01,6,0,0
11062762-MM2025-InvFes-Dimanche-00,13:36:00,13:36:00,MM02,7,0,0
11062762-MM2025-InvFes-Dimanche-00,13:41:00,13:41:00,MM03,8,0,0
11062763-MM2025-InvFes-Dimanche-00,13:15:00,13:15:00,MM08,1,0,0
11062763-MM2025-InvFes-Dimanche-00,13:20:00,13:20:00,MM06,2,0,0
11062763-MM2025-InvFes-Dimanche-00,13:20:46,13:20:46,MM07,3,0,0
11062763-MM2025-InvFes-Dimanche-00,13:22:00,13:22:00,MM05,4,0,0
11062763-MM2025-InvFes-Dimanche-00,13:23:22,13:23:22,MM04,5,0,0
11062763-MM2025-InvFes-Dimanche-00,13:25:00,13:25:00,MM01,6,0,0
11062763-MM2025-InvFes-Dimanche-00,13:26:00,13:26:00,MM02,7,0,0
11062763-MM2025-InvFes-Dimanche-00,13:31:00,13:31:00,MM03,8,0,0
11062764-MM2025-InvFes-Dimanche-00,13:05:00,13:05:00,MM08,1,0,0
11062764-MM2025-InvFes-Dimanche-00,13:10:00,13:10:00,MM06,2,0,0
11062764-MM2025-InvFes-Dimanche-00,13:10:46,13:10:46,MM07,3,0,0
11062764-MM2025-InvFes-Dimanche-00,13:12:00,13:12:00,MM05,4,0,0
11062764-MM2025-InvFes-Dimanche-00,13:13:22,13:13:22,MM04,5,0,0
11062764-MM2025-InvFes-Dimanche-00,13:15:00,13:15:00,MM01,6,0,0
11062764-MM2025-InvFes-Dimanche-00,13:16:00,13:16:00,MM02,7,0,0
11062764-MM2025-InvFes-Dimanche-00,13:21:00,13:21:00,MM03,8,0,0
11062765-MM2025-InvFes-Dimanche-00,12:45:00,12:45:00,MM08,1,0,0
11062765-MM2025-InvFes-Dimanche-00,12:50:00,12:50:00,MM06,2,0,0
11062765-MM2025-InvFes-Dimanche-00,12:50:46,12:50:46,MM07,3,0,0
11062765-MM2025-InvFes-Dimanche-00,12:52:00,12:52:00,MM05,4,0,0
11062765-MM2025-InvFes-Dimanche-00,12:53:22,12:53:22,MM04,5,0,0
11062765-MM2025-InvFes-Dimanche-00,12:55:00,12:55:00,MM01,6,0,0
11062765-MM2025-InvFes-Dimanche-00,12:56:00,12:56:00,MM02,7,0,0
11062765-MM2025-InvFes-Dimanche-00,13:01:00,13:01:00,MM03,8,0,0
11062766-MM2025-InvFes-Dimanche-00,12:35:00,12:35:00,MM08,1,0,0
11062766-MM2025-InvFes-Dimanche-00,12:40:00,12:40:00,MM06,2,0,0
11062766-MM2025-InvFes-Dimanche-00,12:40:46,12:40:46,MM07,3,0,0
11062766-MM2025-InvFes-Dimanche-00,12:42:00,12:42:00,MM05,4,0,0
11062766-MM2025-InvFes-Dimanche-00,12:43:22,12:43:22,MM04,5,0,0
11062766-MM2025-InvFes-Dimanche-00,12:45:00,12:45:00,MM01,6,0,0
11062766-MM2025-InvFes-Dimanche-00,12:46:00,12:46:00,MM02,7,0,0
11062766-MM2025-InvFes-Dimanche-00,12:51:00,12:51:00,MM03,8,0,0
11062767-MM2025-InvFes-Dimanche-00,12:25:00,12:25:00,MM08,1,0,0
11062767-MM2025-InvFes-Dimanche-00,12:30:00,12:30:00,MM06,2,0,0
11062767-MM2025-InvFes-Dimanche-00,12:30:46,12:30:46,MM07,3,0,0
11062767-MM2025-InvFes-Dimanche-00,12:32:00,12:32:00,MM05,4,0,0
11062767-MM2025-InvFes-Dimanche-00,12:33:22,12:33:22,MM04,5,0,0
11062767-MM2025-InvFes-Dimanche-00,12:35:00,12:35:00,MM01,6,0,0
11062767-MM2025-InvFes-Dimanche-00,12:36:00,12:36:00,MM02,7,0,0
11062767-MM2025-InvFes-Dimanche-00,12:41:00,12:41:00,MM03,8,0,0
11062768-MM2025-InvFes-Dimanche-00,12:05:00,12:05:00,MM08,1,0,0
11062768-MM2025-InvFes-Dimanche-00,12:10:00,12:10:00,MM06,2,0,0
11062768-MM2025-InvFes-Dimanche-00,12:10:46,12:10:46,MM07,3,0,0
11062768-MM2025-InvFes-Dimanche-00,12:12:00,12:12:00,MM05,4,0,0
11062768-MM2025-InvFes-Dimanche-00,12:13:22,12:13:22,MM04,5,0,0
11062768-MM2025-InvFes-Dimanche-00,12:15:00,12:15:00,MM01,6,0,0
11062768-MM2025-InvFes-Dimanche-00,12:16:00,12:16:00,MM02,7,0,0
11062768-MM2025-InvFes-Dimanche-00,12:21:00,12:21:00,MM03,8,0,0
11062769-MM2025-InvFes-Dimanche-00,11:55:00,11:55:00,MM08,1,0,0
11062769-MM2025-InvFes-Dimanche-00,12:00:00,12:00:00,MM06,2,0,0
11062769-MM2025-InvFes-Dimanche-00,12:00:46,12:00:46,MM07,3,0,0
11062769-MM2025-InvFes-Dimanche-00,12:02:00,12:02:00,MM05,4,0,0
11062769-MM2025-InvFes-Dimanche-00,12:03:22,12:03:22,MM04,5,0,0
11062769-MM2025-InvFes-Dimanche-00,12:05:00,12:05:00,MM01,6,0,0
11062769-MM2025-InvFes-Dimanche-00,12:06:00,12:06:00,MM02,7,0,0
11062769-MM2025-InvFes-Dimanche-00,12:11:00,12:11:00,MM03,8,0,0
11062770-MM2025-InvFes-Dimanche-00,11:45:00,11:45:00,MM08,1,0,0
11062770-MM2025-InvFes-Dimanche-00,11:50:00,11:50:00,MM06,2,0,0
11062770-MM2025-InvFes-Dimanche-00,11:50:46,11:50:46,MM07,3,0,0
11062770-MM2025-InvFes-Dimanche-00,11:52:00,11:52:00,MM05,4,0,0
11062770-MM2025-InvFes-Dimanche-00,11:53:22,11:53:22,MM04,5,0,0
11062770-MM2025-InvFes-Dimanche-00,11:55:00,11:55:00,MM01,6,0,0
11062770-MM2025-InvFes-Dimanche-00,11:56:00,11:56:00,MM02,7,0,0
11062770-MM2025-InvFes-Dimanche-00,12:01:00,12:01:00,MM03,8,0,0
11062771-MM2025-InvFes-Dimanche-00,10:45:00,10:45:00,MM08,1,0,0
11062771-MM2025-InvFes-Dimanche-00,10:50:00,10:50:00,MM06,2,0,0
11062771-MM2025-InvFes-Dimanche-00,10:50:46,10:50:46,MM07,3,0,0
11062771-MM2025-InvFes-Dimanche-00,10:52:00,10:52:00,MM05,4,0,0
11062771-MM2025-InvFes-Dimanche-00,10:53:22,10:53:22,MM04,5,0,0
11062771-MM2025-InvFes-Dimanche-00,10:55:00,10:55:00,MM01,6,0,0
11062771-MM2025-InvFes-Dimanche-00,10:56:00,10:56:00,MM02,7,0,0
11062771-MM2025-InvFes-Dimanche-00,11:01:00,11:01:00,MM03,8,0,0
11062772-MM2025-InvFes-Dimanche-00,11:25:00,11:25:00,MM08,1,0,0
11062772-MM2025-InvFes-Dimanche-00,11:30:00,11:30:00,MM06,2,0,0
11062772-MM2025-InvFes-Dimanche-00,11:30:46,11:30:46,MM07,3,0,0
11062772-MM2025-InvFes-Dimanche-00,11:32:00,11:32:00,MM05,4,0,0
11062772-MM2025-InvFes-Dimanche-00,11:33:22,11:33:22,MM04,5,0,0
11062772-MM2025-InvFes-Dimanche-00,11:35:00,11:35:00,MM01,6,0,0
11062772-MM2025-InvFes-Dimanche-00,11:36:00,11:36:00,MM02,7,0,0
11062772-MM2025-InvFes-Dimanche-00,11:41:00,11:41:00,MM03,8,0,0
11062773-MM2025-InvFes-Dimanche-00,11:15:00,11:15:00,MM08,1,0,0
11062773-MM2025-InvFes-Dimanche-00,11:20:00,11:20:00,MM06,2,0,0
11062773-MM2025-InvFes-Dimanche-00,11:20:46,11:20:46,MM07,3,0,0
11062773-MM2025-InvFes-Dimanche-00,11:22:00,11:22:00,MM05,4,0,0
11062773-MM2025-InvFes-Dimanche-00,11:23:22,11:23:22,MM04,5,0,0
11062773-MM2025-InvFes-Dimanche-00,11:25:00,11:25:00,MM01,6,0,0
11062773-MM2025-InvFes-Dimanche-00,11:26:00,11:26:00,MM02,7,0,0
11062773-MM2025-InvFes-Dimanche-00,11:31:00,11:31:00,MM03,8,0,0
11062774-MM2025-InvFes-Dimanche-00,11:05:00,11:05:00,MM08,1,0,0
11062774-MM2025-InvFes-Dimanche-00,11:10:00,11:10:00,MM06,2,0,0
11062774-MM2025-InvFes-Dimanche-00,11:10:46,11:10:46,MM07,3,0,0
11062774-MM2025-InvFes-Dimanche-00,11:12:00,11:12:00,MM05,4,0,0
11062774-MM2025-InvFes-Dimanche-00,11:13:22,11:13:22,MM04,5,0,0
11062774-MM2025-InvFes-Dimanche-00,11:15:00,11:15:00,MM01,6,0,0
11062774-MM2025-InvFes-Dimanche-00,11:16:00,11:16:00,MM02,7,0,0
11062774-MM2025-InvFes-Dimanche-00,11:21:00,11:21:00,MM03,8,0,0
11062775-MM2025-InvFes-Dimanche-00,10:35:00,10:35:00,MM08,1,0,0
11062775-MM2025-InvFes-Dimanche-00,10:40:00,10:40:00,MM06,2,0,0
11062775-MM2025-InvFes-Dimanche-00,10:40:46,10:40:46,MM07,3,0,0
11062775-MM2025-InvFes-Dimanche-00,10:42:00,10:42:00,MM05,4,0,0
11062775-MM2025-InvFes-Dimanche-00,10:43:22,10:43:22,MM04,5,0,0
11062775-MM2025-InvFes-Dimanche-00,10:45:00,10:45:00,MM01,6,0,0
11062775-MM2025-InvFes-Dimanche-00,10:46:00,10:46:00,MM02,7,0,0
11062775-MM2025-InvFes-Dimanche-00,10:51:00,10:51:00,MM03,8,0,0
11062776-MM2025-InvFes-Dimanche-00,10:25:00,10:25:00,MM08,1,0,0
11062776-MM2025-InvFes-Dimanche-00,10:30:00,10:30:00,MM06,2,0,0
11062776-MM2025-InvFes-Dimanche-00,10:30:46,10:30:46,MM07,3,0,0
11062776-MM2025-InvFes-Dimanche-00,10:32:00,10:32:00,MM05,4,0,0
11062776-MM2025-InvFes-Dimanche-00,10:33:22,10:33:22,MM04,5,0,0
11062776-MM2025-InvFes-Dimanche-00,10:35:00,10:35:00,MM01,6,0,0
11062776-MM2025-InvFes-Dimanche-00,10:36:00,10:36:00,MM02,7,0,0
11062776-MM2025-InvFes-Dimanche-00,10:41:00,10:41:00,MM03,8,0,0
11062777-MM2025-InvFes-Dimanche-00,10:05:00,10:05:00,MM08,1,0,0
11062777-MM2025-InvFes-Dimanche-00,10:10:00,10:10:00,MM06,2,0,0
11062777-MM2025-InvFes-Dimanche-00,10:10:46,10:10:46,MM07,3,0,0
11062777-MM2025-InvFes-Dimanche-00,10:12:00,10:12:00,MM05,4,0,0
11062777-MM2025-InvFes-Dimanche-00,10:13:22,10:13:22,MM04,5,0,0
11062777-MM2025-InvFes-Dimanche-00,10:15:00,10:15:00,MM01,6,0,0
11062777-MM2025-InvFes-Dimanche-00,10:16:00,10:16:00,MM02,7,0,0
11062777-MM2025-InvFes-Dimanche-00,10:21:00,10:21:00,MM03,8,0,0
11062778-MM2025-InvFes-Dimanche-00,09:55:00,09:55:00,MM08,1,0,0
11062778-MM2025-InvFes-Dimanche-00,10:00:00,10:00:00,MM06,2,0,0
11062778-MM2025-InvFes-Dimanche-00,10:00:46,10:00:46,MM07,3,0,0
11062778-MM2025-InvFes-Dimanche-00,10:02:00,10:02:00,MM05,4,0,0
11062778-MM2025-InvFes-Dimanche-00,10:03:22,10:03:22,MM04,5,0,0
11062778-MM2025-InvFes-Dimanche-00,10:05:00,10:05:00,MM01,6,0,0
11062778-MM2025-InvFes-Dimanche-00,10:06:00,10:06:00,MM02,7,0,0
11062778-MM2025-InvFes-Dimanche-00,10:11:00,10:11:00,MM03,8,0,0
11062779-MM2025-InvFes-Dimanche-00,09:45:00,09:45:00,MM08,1,0,0
11062779-MM2025-InvFes-Dimanche-00,09:50:00,09:50:00,MM06,2,0,0
11062779-MM2025-InvFes-Dimanche-00,09:50:46,09:50:46,MM07,3,0,0
11062779-MM2025-InvFes-Dimanche-00,09:52:00,09:52:00,MM05,4,0,0
11062779-MM2025-InvFes-Dimanche-00,09:53:22,09:53:22,MM04,5,0,0
11062779-MM2025-InvFes-Dimanche-00,09:55:00,09:55:00,MM01,6,0,0
11062779-MM2025-InvFes-Dimanche-00,09:56:00,09:56:00,MM02,7,0,0
11062779-MM2025-InvFes-Dimanche-00,10:01:00,10:01:00,MM03,8,0,0
11062780-MM2025-InvFes-Dimanche-00,09:25:00,09:25:00,MM08,1,0,0
11062780-MM2025-InvFes-Dimanche-00,09:30:00,09:30:00,MM06,2,0,0
11062780-MM2025-InvFes-Dimanche-00,09:30:46,09:30:46,MM07,3,0,0
11062780-MM2025-InvFes-Dimanche-00,09:32:00,09:32:00,MM05,4,0,0
11062780-MM2025-InvFes-Dimanche-00,09:33:22,09:33:22,MM04,5,0,0
11062780-MM2025-InvFes-Dimanche-00,09:35:00,09:35:00,MM01,6,0,0
11062780-MM2025-InvFes-Dimanche-00,09:36:00,09:36:00,MM02,7,0,0
11062780-MM2025-InvFes-Dimanche-00,09:41:00,09:41:00,MM03,8,0,0
11062781-MM2025-InvFes-Dimanche-00,09:15:00,09:15:00,MM08,1,0,0
11062781-MM2025-InvFes-Dimanche-00,09:20:00,09:20:00,MM06,2,0,0
11062781-MM2025-InvFes-Dimanche-00,09:20:46,09:20:46,MM07,3,0,0
11062781-MM2025-InvFes-Dimanche-00,09:22:00,09:22:00,MM05,4,0,0
11062781-MM2025-InvFes-Dimanche-00,09:23:22,09:23:22,MM04,5,0,0
11062781-MM2025-InvFes-Dimanche-00,09:25:00,09:25:00,MM01,6,0,0
11062781-MM2025-InvFes-Dimanche-00,09:26:00,09:26:00,MM02,7,0,0
11062781-MM2025-InvFes-Dimanche-00,09:31:00,09:31:00,MM03,8,0,0
11062782-MM2025-InvFes-Dimanche-00,09:05:00,09:05:00,MM08,1,0,0
11062782-MM2025-InvFes-Dimanche-00,09:10:00,09:10:00,MM06,2,0,0
11062782-MM2025-InvFes-Dimanche-00,09:10:46,09:10:46,MM07,3,0,0
11062782-MM2025-InvFes-Dimanche-00,09:12:00,09:12:00,MM05,4,0,0
11062782-MM2025-InvFes-Dimanche-00,09:13:22,09:13:22,MM04,5,0,0
11062782-MM2025-InvFes-Dimanche-00,09:15:00,09:15:00,MM01,6,0,0
11062782-MM2025-InvFes-Dimanche-00,09:16:00,09:16:00,MM02,7,0,0
11062782-MM2025-InvFes-Dimanche-00,09:21:00,09:21:00,MM03,8,0,0
11062783-MM2025-InvFes-Dimanche-00,07:20:00,07:20:00,MM08,1,0,0
11062783-MM2025-InvFes-Dimanche-00,07:25:00,07:25:00,MM06,2,0,0
11062783-MM2025-InvFes-Dimanche-00,07:25:46,07:25:46,MM07,3,0,0
11062783-MM2025-InvFes-Dimanche-00,07:27:00,07:27:00,MM05,4,0,0
11062783-MM2025-InvFes-Dimanche-00,07:28:22,07:28:22,MM04,5,0,0
11062783-MM2025-InvFes-Dimanche-00,07:30:00,07:30:00,MM01,6,0,0
11062783-MM2025-InvFes-Dimanche-00,07:31:00,07:31:00,MM02,7,0,0
11062783-MM2025-InvFes-Dimanche-00,07:36:00,07:36:00,MM03,8,0,0
11062784-MM2025-InvFes-Dimanche-00,07:00:00,07:00:00,MM08,1,0,0
11062784-MM2025-InvFes-Dimanche-00,07:05:00,07:05:00,MM06,2,0,0
11062784-MM2025-InvFes-Dimanche-00,07:05:46,07:05:46,MM07,3,0,0
11062784-MM2025-InvFes-Dimanche-00,07:07:00,07:07:00,MM05,4,0,0
11062784-MM2025-InvFes-Dimanche-00,07:08:22,07:08:22,MM04,5,0,0
11062784-MM2025-InvFes-Dimanche-00,07:10:00,07:10:00,MM01,6,0,0
11062784-MM2025-InvFes-Dimanche-00,07:11:00,07:11:00,MM02,7,0,0
11062784-MM2025-InvFes-Dimanche-00,07:16:00,07:16:00,MM03,8,0,0
11062785-MM2025-InvFes-Dimanche-00,08:40:00,08:40:00,MM08,1,0,0
11062785-MM2025-InvFes-Dimanche-00,08:45:00,08:45:00,MM06,2,0,0
11062785-MM2025-InvFes-Dimanche-00,08:45:46,08:45:46,MM07,3,0,0
11062785-MM2025-InvFes-Dimanche-00,08:47:00,08:47:00,MM05,4,0,0
11062785-MM2025-InvFes-Dimanche-00,08:48:22,08:48:22,MM04,5,0,0
11062785-MM2025-InvFes-Dimanche-00,08:50:00,08:50:00,MM01,6,0,0
11062785-MM2025-InvFes-Dimanche-00,08:51:00,08:51:00,MM02,7,0,0
11062785-MM2025-InvFes-Dimanche-00,08:56:00,08:56:00,MM03,8,0,0
11062786-MM2025-InvFes-Dimanche-00,07:20:00,07:20:00,MM03,1,0,0
11062786-MM2025-InvFes-Dimanche-00,07:24:00,07:24:00,MM02,2,0,0
11062786-MM2025-InvFes-Dimanche-00,07:26:00,07:26:00,MM01,3,0,0
11062786-MM2025-InvFes-Dimanche-00,07:27:38,07:27:38,MM04,4,0,0
11062786-MM2025-InvFes-Dimanche-00,07:29:00,07:29:00,MM05,5,0,0
11062786-MM2025-InvFes-Dimanche-00,07:30:51,07:30:51,MM07,6,0,0
11062786-MM2025-InvFes-Dimanche-00,07:32:00,07:32:00,MM06,7,0,0
11062786-MM2025-InvFes-Dimanche-00,07:38:00,07:38:00,MM08,8,0,0
11062787-MM2025-InvFes-Dimanche-00,07:35:00,07:35:00,MM03,1,0,0
11062787-MM2025-InvFes-Dimanche-00,07:39:00,07:39:00,MM02,2,0,0
11062787-MM2025-InvFes-Dimanche-00,07:41:00,07:41:00,MM01,3,0,0
11062787-MM2025-InvFes-Dimanche-00,07:42:38,07:42:38,MM04,4,0,0
11062787-MM2025-InvFes-Dimanche-00,07:44:00,07:44:00,MM05,5,0,0
11062787-MM2025-InvFes-Dimanche-00,07:45:51,07:45:51,MM07,6,0,0
11062787-MM2025-InvFes-Dimanche-00,07:47:00,07:47:00,MM06,7,0,0
11062787-MM2025-InvFes-Dimanche-00,07:53:00,07:53:00,MM08,8,0,0
11062788-MM2025-InvFes-Dimanche-00,07:50:00,07:50:00,MM03,1,0,0
11062788-MM2025-InvFes-Dimanche-00,07:54:00,07:54:00,MM02,2,0,0
11062788-MM2025-InvFes-Dimanche-00,07:56:00,07:56:00,MM01,3,0,0
11062788-MM2025-InvFes-Dimanche-00,07:57:38,07:57:38,MM04,4,0,0
11062788-MM2025-InvFes-Dimanche-00,07:59:00,07:59:00,MM05,5,0,0
11062788-MM2025-InvFes-Dimanche-00,08:00:51,08:00:51,MM07,6,0,0
11062788-MM2025-InvFes-Dimanche-00,08:02:00,08:02:00,MM06,7,0,0
11062788-MM2025-InvFes-Dimanche-00,08:08:00,08:08:00,MM08,8,0,0
11062789-MM2025-InvFes-Dimanche-00,08:05:00,08:05:00,MM03,1,0,0
11062789-MM2025-InvFes-Dimanche-00,08:09:00,08:09:00,MM02,2,0,0
11062789-MM2025-InvFes-Dimanche-00,08:11:00,08:11:00,MM01,3,0,0
11062789-MM2025-InvFes-Dimanche-00,08:12:38,08:12:38,MM04,4,0,0
11062789-MM2025-InvFes-Dimanche-00,08:14:00,08:14:00,MM05,5,0,0
11062789-MM2025-InvFes-Dimanche-00,08:15:51,08:15:51,MM07,6,0,0
11062789-MM2025-InvFes-Dimanche-00,08:17:00,08:17:00,MM06,7,0,0
11062789-MM2025-InvFes-Dimanche-00,08:23:00,08:23:00,MM08,8,0,0
11062790-MM2025-InvFes-Dimanche-00,08:20:00,08:20:00,MM03,1,0,0
11062790-MM2025-InvFes-Dimanche-00,08:24:00,08:24:00,MM02,2,0,0
11062790-MM2025-InvFes-Dimanche-00,08:26:00,08:26:00,MM01,3,0,0
11062790-MM2025-InvFes-Dimanche-00,08:27:38,08:27:38,MM04,4,0,0
11062790-MM2025-InvFes-Dimanche-00,08:29:00,08:29:00,MM05,5,0,0
11062790-MM2025-InvFes-Dimanche-00,08:30:51,08:30:51,MM07,6,0,0
11062790-MM2025-InvFes-Dimanche-00,08:32:00,08:32:00,MM06,7,0,0
11062790-MM2025-InvFes-Dimanche-00,08:38:00,08:38:00,MM08,8,0,0
11062791-MM2025-InvFes-Dimanche-00,08:25:00,08:25:00,MM08,1,0,0
11062791-MM2025-InvFes-Dimanche-00,08:30:00,08:30:00,MM06,2,0,0
11062791-MM2025-InvFes-Dimanche-00,08:30:46,08:30:46,MM07,3,0,0
11062791-MM2025-InvFes-Dimanche-00,08:32:00,08:32:00,MM05,4,0,0
11062791-MM2025-InvFes-Dimanche-00,08:33:22,08:33:22,MM04,5,0,0
11062791-MM2025-InvFes-Dimanche-00,08:35:00,08:35:00,MM01,6,0,0
11062791-MM2025-InvFes-Dimanche-00,08:36:00,08:36:00,MM02,7,0,0
11062791-MM2025-InvFes-Dimanche-00,08:41:00,08:41:00,MM03,8,0,0
11062792-MM2025-InvFes-Dimanche-00,07:40:00,07:40:00,MM08,1,0,0
11062792-MM2025-InvFes-Dimanche-00,07:45:00,07:45:00,MM06,2,0,0
11062792-MM2025-InvFes-Dimanche-00,07:45:46,07:45:46,MM07,3,0,0
11062792-MM2025-InvFes-Dimanche-00,07:47:00,07:47:00,MM05,4,0,0
11062792-MM2025-InvFes-Dimanche-00,07:48:22,07:48:22,MM04,5,0,0
11062792-MM2025-InvFes-Dimanche-00,07:50:00,07:50:00,MM01,6,0,0
11062792-MM2025-InvFes-Dimanche-00,07:51:00,07:51:00,MM02,7,0,0
11062792-MM2025-InvFes-Dimanche-00,07:56:00,07:56:00,MM03,8,0,0
11062793-MM2025-InvFes-Dimanche-00,07:55:00,07:55:00,MM08,1,0,0
11062793-MM2025-InvFes-Dimanche-00,08:00:00,08:00:00,MM06,2,0,0
11062793-MM2025-InvFes-Dimanche-00,08:00:46,08:00:46,MM07,3,0,0
11062793-MM2025-InvFes-Dimanche-00,08:02:00,08:02:00,MM05,4,0,0
